2.528000000000000114e+02 1.790000000000000000e+02 3.539999999999999858e+01
1.491999999999999886e+02 5.646000000000000227e+02 5.750000000000000000e+02
1.559999999999999964e+01 3.551999999999999886e+02 3.486800000000000182e+03
