2.796000000000000227e+02 1.080000000000000000e+02 7.959999999999999432e+01
7.579999999999999716e+01 7.782000000000000455e+02 4.348000000000000114e+02
3.339999999999999858e+01 2.155999999999999943e+02 3.608599999999999909e+03
