2.880000000000000000e+02 1.030000000000000000e+02 7.620000000000000284e+01
1.007999999999999972e+02 7.556000000000000227e+02 4.323999999999999773e+02
4.679999999999999716e+01 2.120000000000000000e+02 3.598800000000000182e+03
