6.057541316641958939e-01 2.328693790149892473e-01 1.613764893208147755e-01
5.834823084966438145e-02 6.049047362055424149e-01 3.367470329447932453e-01
8.606341831948886509e-03 5.640820827206107640e-02 9.349854498959899729e-01
