6.245813429967606023e-01 2.208852651036805059e-01 1.545333918995589195e-01
8.271072958478091486e-02 6.005617287222507761e-01 3.167275416929681842e-01
1.280578504232372794e-02 6.226694531685032785e-02 9.249272696408258332e-01
